time,position,rotation,velocity
39.985,"[4.918291292924394, 8.956040533444089, 0.0]","[0.0, 0.0, 2.883344687200329]","[0.5, 0.0, 0.014730462303252256]"
40.185,"[4.8215959586044015, 8.981448080988905, 0.0]","[0.0, 0.0, 2.8860730100377396]","[0.5, 0.0, 0.014202658957419477]"
40.385,"[4.724831258469335, 9.006596570841955, 0.0]","[0.0, 0.0, 2.888698017136677]","[0.5, 0.0, 0.0137012210935044]"
40.585,"[4.62800006106536, 9.031495026865061, 0.0]","[0.0, 0.0, 2.891230781845774]","[0.5, 0.0, 0.013223157310395939]"
40.785,"[4.531105062663717, 9.056152257064324, 0.0]","[0.0, 0.0, 2.8936690276769275]","[0.5, 0.0, 0.012769487705403648]"
40.985,"[4.434149438258963, 9.08057641416731, 0.0]","[0.0, 0.0, 2.896018705713455]","[0.5, 0.0, 0.012338713648609233]"
41.185,"[4.33713578447003, 9.104775846580084, 0.0]","[0.0, 0.0, 2.8982808139838445]","[0.5, 0.0, 0.011930878736071857]"
41.385,"[4.240067213317069, 9.128758652520855, 0.0]","[0.0, 0.0, 2.900457319670018]","[0.5, 0.0, 0.011545757419155757]"
41.585,"[4.142946227124647, 9.152532447908552, 0.0]","[0.0, 0.0, 2.9025563519640327]","[0.5, 0.0, 0.011181267920935012]"
41.785,"[4.045775107092136, 9.176104383146601, 0.0]","[0.0, 0.0, 2.9045830486423863]","[0.5, 0.0, 0.010836218909980122]"
41.985,"[3.948556293048407, 9.19948101511485, 0.0]","[0.0, 0.0, 2.906538184647733]","[0.5, 0.0, 0.01051074055605512]"
42.185,"[3.851291718628596, 9.222668958018886, 0.0]","[0.0, 0.0, 2.908425645430766]","[0.5, 0.0, 0.0102041075676353]"
42.385,"[3.7539832068797656, 9.245674228313026, 0.0]","[0.0, 0.0, 2.9102497898201887]","[0.5, 0.0, 0.009915267269767726]"
42.585,"[3.656632490595547, 9.268502393183946, 0.0]","[0.0, 0.0, 2.9120166459293695]","[0.5, 0.0, 0.009642790261925516]"
42.785,"[3.5592415749962463, 9.291158937078846, 0.0]","[0.0, 0.0, 2.913729365656744]","[0.5, 0.0, 0.009386133597582934]"
42.985,"[3.4618118140336445, 9.313648819116246, 0.0]","[0.0, 0.0, 2.9153910785333608]","[0.5, 0.0, 0.00914486457181849]"
43.185,"[3.364344628967431, 9.335976998883181, 0.0]","[0.0, 0.0, 2.9170033389695607]","[0.5, 0.0, 0.008918956892443352]"
43.385,"[3.2668415528601518, 9.358147199252059, 0.0]","[0.0, 0.0, 2.9185716928106387]","[0.5, 0.0, 0.008708125023307332]"
43.585,"[3.1693060843235563, 9.380163316038983, 0.0]","[0.0, 0.0, 2.9201136592323946]","[0.5, 0.0, 0.008503227269126333]"
43.785,"[3.0717395129746614, 9.402031436594116, 0.0]","[0.0, 0.0, 2.9216312525468506]","[0.5, 0.0, 0.008310034728876125]"
43.985,"[2.9741426627283567, 9.423753688334967, 0.0]","[0.0, 0.0, 2.923112553079269]","[0.5, 0.0, 0.00812985069061951]"
44.185,"[2.876513905468193, 9.445331500682345, 0.0]","[0.0, 0.0, 2.9245777654445004]","[0.5, 0.0, 0.007956489149444579]"
44.385,"[2.7788539611551024, 9.466770812690072, 0.0]","[0.0, 0.0, 2.926041626018987]","[0.5, 0.0, 0.007787850761224789]"
44.585,"[2.681165702695585, 9.48807490511826, 0.0]","[0.0, 0.0, 2.9274858153121697]","[0.5, 0.0, 0.007630998162574353]"
44.785,"[2.583452046730265, 9.50924610286323, 0.0]","[0.0, 0.0, 2.9288914892106384]","[0.5, 0.0, 0.007491755333568273]"
44.985,"[2.4857127954034732, 9.53028688422661, 0.0]","[0.0, 0.0, 2.9302535110999606]","[0.5, 0.0, 0.007372033674526967]"
45.185,"[2.387947441708091, 9.551197898284931, 0.0]","[0.0, 0.0, 2.931578828782903]","[0.5, 0.0, 0.007270549206731624]"
45.385,"[2.290155968915835, 9.571982524363856, 0.0]","[0.0, 0.0, 2.93287471406618]","[0.5, 0.0, 0.007186696114872193]"
45.585,"[2.1923388715592473, 9.592643071989142, 0.0]","[0.0, 0.0, 2.934139257337798]","[0.5, 0.0, 0.007122150833970942]"
45.785,"[2.094495893083141, 9.613180906549733, 0.0]","[0.0, 0.0, 2.935381946399463]","[0.5, 0.0, 0.007076086868599906]"
45.985,"[1.9966274359704421, 9.63359711045317, 0.0]","[0.0, 0.0, 2.9366083254252096]","[0.5, 0.0, 0.007048585868821]"
46.185,"[1.8987332188453208, 9.65389240325937, 0.0]","[0.0, 0.0, 2.937823898279321]","[0.5, 0.0, 0.007040256691658486]"
46.385,"[1.8008133191209919, 9.674067469811629, 0.0]","[0.0, 0.0, 2.9390319820554804]","[0.5, 0.0, 0.007052909802452944]"
46.585,"[1.7028676747571947, 9.694122690691003, 0.0]","[0.0, 0.0, 2.940237396304214]","[0.5, 0.0, 0.007088425253860063]"
46.785,"[1.6048966823559125, 9.714057603242598, 0.0]","[0.0, 0.0, 2.9414476869131034]","[0.5, 0.0, 0.007148537400282073]"
46.985,"[1.5069003785377852, 9.733871054881877, 0.0]","[0.0, 0.0, 2.9426696701383404]","[0.5, 0.0, 0.007236090680158425]"
47.185,"[1.4088781903971275, 9.753561869946259, 0.0]","[0.0, 0.0, 2.943903915259653]","[0.5, 0.0, 0.007357213326118872]"
47.385,"[1.3108299959382885, 9.773128309639361, 0.0]","[0.0, 0.0, 2.945158238563528]","[0.5, 0.0, 0.007517465201539509]"
47.585,"[1.2127551631785447, 9.792567841097886, 0.0]","[0.0, 0.0, 2.9464409805133935]","[0.5, 0.0, 0.007724754661202437]"
47.785,"[1.1146536759186325, 9.811876890126207, 0.0]","[0.0, 0.0, 2.9477639481423044]","[0.5, 0.0, 0.007989319771541359]"
47.985,"[1.0165248531774678, 9.831050626293775, 0.0]","[0.0, 0.0, 2.949139364403368]","[0.5, 0.0, 0.008326201731518478]"
48.185,"[0.9183678124870505, 9.850082440349325, 0.0]","[0.0, 0.0, 2.9505837207188654]","[0.5, 0.0, 0.00875670987654935]"
48.385,"[0.8201814011694842, 9.868965025567269, 0.0]","[0.0, 0.0, 2.9521182944107887]","[0.5, 0.0, 0.009313307898938339]"
48.585,"[0.721964335686141, 9.887688673655198, 0.0]","[0.0, 0.0, 2.953770372204406]","[0.5, 0.0, 0.010045956574746473]"
48.785,"[0.6237168166681133, 9.90623740053473, 0.0]","[0.0, 0.0, 2.9555983796474763]","[0.5, 0.0, 0.011029473067094075]"
48.985,"[0.5254379225742031, 9.924591735643205, 0.0]","[0.0, 0.0, 2.9576775291990334]","[0.5, 0.0, 0.012412005894308154]"
49.185,"[0.4271216223031448, 9.942728739109032, 0.0]","[0.0, 0.0, 2.960098527606273]","[0.5, 0.0, 0.014447440718845472]"
49.385,"[0.3287619925801756, 9.960605920210373, 0.0]","[0.0, 0.0, 2.9630310682822594]","[0.5, 0.0, 0.01776836688793453]"
49.585,"[0.230351817857216, 9.978156490061888, 0.0]","[0.0, 0.0, 2.966839545723438]","[0.5, 0.0, 0.0240627250820479]"
49.785,"[0.13188068927575738, 9.995256930934184, 0.0]","[0.0, 0.0, 2.9724732699859837]","[0.5, 0.0, 0.03981015830560004]"
49.985,"[0.03330613588033669, 10.011615671680877, 0.0]","[0.0, 0.0, 2.981947764616422]","[0.5, 0.0, 0.05173383365434095]"
50.185,"[-0.06541630319985836, 10.026983795423838, 0.0]","[0.0, 0.0, 2.9921063178498244]","[0.5, 0.0, 0.05173383365434095]"
50.385,"[-0.16429046896334765, 10.041352671998858, 0.0]","[0.0, 0.0, 3.002262646660926]","[0.5, 0.0, 0.05173383365434095]"
50.585,"[-0.2633067816164283, 10.05472172879568, 0.0]","[0.0, 0.0, 3.0124220471672105]","[0.5, 0.0, 0.05173383365434095]"
50.785,"[-0.36245490795356, 10.0670901758407, 0.0]","[0.0, 0.0, 3.022580480183106]","[0.5, 0.0, 0.05173383365434095]"
50.985,"[-0.46172344493939993, 10.078457904548332, 0.0]","[0.0, 0.0, 3.0327275991264195]","[0.5, 0.0, 0.05173383365434095]"
51.185,"[-0.5611012095978651, 10.088824364365847, 0.0]","[0.0, 0.0, 3.042855263914458]","[0.5, 0.0, 0.05173383365434095]"
51.385,"[-0.6605772968930211, 10.098190052378584, 0.0]","[0.0, 0.0, 3.0529533911511235]","[0.5, 0.0, 0.05173383365434095]"
51.585,"[-0.7601422516314221, 10.106554696043991, 0.0]","[0.0, 0.0, 3.063027923810969]","[0.5, 0.0, 0.05173383365434095]"
51.786,"[-0.8602853596224255, 10.113950792151167, 0.0]","[0.0, 0.0, 3.0731327535528403]","[0.5, 0.0, 0.05173383365434095]"
51.986,"[-0.960002167842818, 10.120304880055578, 0.0]","[0.0, 0.0, 3.083179796661838]","[0.5, 0.0, 0.05173383365434095]"
52.186,"[-1.0597804652865268, 10.125654748184958, 0.0]","[0.0, 0.0, 3.0932043612871603]","[0.5, 0.0, 0.05173383365434095]"
